report_date,city,online_store,offer_price,Chivalry_Juice,Chivalry_Sparkling,ChunYue_Water,Coke_Sparkling,Fanta_Sparkling,Georgia_Coffee,IceDewCommodityWater_Water,MMDairy_Dairy,MMNextGen_Juice,MMPulpy_Juice,MMQoo_Juice,MinuteMaidPlantProtein_PPD,Mix_Mix,Mix_Sparkling,MonsterKO_Energy,Schweppes+C_Sparkling,SchweppesSparklingWater_Sparkling,Schweppes_Sparkling,ShuiDongLe_Hydration,Sprite_Sparkling,ValserSilenceWater_Water,Zico_Coconut,ChinaGreen_PPD,10.0x1,1000.0x1,1250.0x6,180.0x24,190.0x48,200.0x12,200.0x18,2000.0x1,2000.0x6,2000.0x8,240.0x12,250.0x1,250.0x24,250.0x6,25000.0x1,25000.0x12,25000.0x6,260.0x12,268.0x15,300.0x1,300.0x12,300.0x24,300.0x6,330.0x1,330.0x12,330.0x24,330.0x4,330.0x6,330.0x8,350.0x12,350.0x24,355.0x1,355.0x12,420.0x1,420.0x12,450.0x12,450.0x15,450.0x24,450.0x4,470.0x4,500.0x1,500.0x12,500.0x24,500.0x6,500.0x8,5000.0x1,5000.0x12,5000.0x4,550.0x1,550.0x12,550.0x24,600.0x12,600.0x15,600.0x24,750.0x6,800.0x12
2018-01-18,BeiJing,JD,7957.899999999996,0.0047169811320754715,0.009433962264150943,0.0660377358490566,0.25,0.09905660377358491,0.02358490566037736,0.014150943396226415,0.03773584905660377,0.08490566037735849,0.04245283018867924,0.014150943396226415,0.02358490566037736,0.02358490566037736,0.009433962264150943,0.02830188679245283,0.02830188679245283,0.02358490566037736,0.02358490566037736,0.02830188679245283,0.14622641509433962,0.0,0.018867924528301886,0.0,0.0047169811320754715,0.02358490566037736,0.0,0.0047169811320754715,0.0047169811320754715,0.009433962264150943,0.0047169811320754715,0.018867924528301886,0.02358490566037736,0.018867924528301886,0.02358490566037736,0.0047169811320754715,0.0047169811320754715,0.0047169811320754715,0.02358490566037736,0.018867924528301886,0.0,0.0047169811320754715,0.018867924528301886,0.009433962264150943,0.05188679245283019,0.009433962264150943,0.0047169811320754715,0.0660377358490566,0.009433962264150943,0.14150943396226415,0.0047169811320754715,0.08490566037735849,0.014150943396226415,0.0,0.0047169811320754715,0.014150943396226415,0.0047169811320754715,0.018867924528301886,0.0660377358490566,0.009433962264150943,0.03773584905660377,0.009433962264150943,0.0,0.0,0.02358490566037736,0.04716981132075472,0.0047169811320754715,0.0047169811320754715,0.0,0.014150943396226415,0.0047169811320754715,0.0047169811320754715,0.009433962264150943,0.014150943396226415,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.018867924528301886,0.0,0.009433962264150943
2018-01-18,BeiJing,YHD,3925.800000000003,0.009174311926605505,0.01834862385321101,0.11926605504587157,0.22935779816513763,0.09174311926605505,0.01834862385321101,0.027522935779816515,0.03669724770642202,0.0,0.11009174311926606,0.009174311926605505,0.01834862385321101,0.0,0.0,0.027522935779816515,0.01834862385321101,0.01834862385321101,0.01834862385321101,0.045871559633027525,0.1743119266055046,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.0,0.0,0.03669724770642202,0.0,0.01834862385321101,0.0,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.03669724770642202,0.0,0.0,0.009174311926605505,0.009174311926605505,0.027522935779816515,0.027522935779816515,0.009174311926605505,0.027522935779816515,0.01834862385321101,0.1834862385321101,0.009174311926605505,0.08256880733944955,0.0,0.0,0.009174311926605505,0.0,0.01834862385321101,0.03669724770642202,0.03669724770642202,0.0,0.03669724770642202,0.0,0.0,0.0,0.01834862385321101,0.027522935779816515,0.01834862385321101,0.009174311926605505,0.0,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.027522935779816515,0.045871559633027525,0.01834862385321101,0.045871559633027525,0.01834862385321101,0.0,0.01834862385321101
2018-01-18,ChangBei,Tmall_Supermarket,2136.3600000000006,0.0,0.01818181818181818,0.01818181818181818,0.23636363636363636,0.09090909090909091,0.0,0.03636363636363636,0.0,0.07272727272727272,0.07272727272727272,0.0,0.0,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.05454545454545454,0.0,0.01818181818181818,0.03636363636363636,0.2,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.03636363636363636,0.03636363636363636,0.0,0.0,0.0,0.01818181818181818,0.0,0.10909090909090909,0.0,0.03636363636363636,0.0,0.0,0.0,0.03636363636363636,0.03636363636363636,0.0,0.0,0.01818181818181818,0.2,0.0,0.09090909090909091,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.07272727272727272,0.01818181818181818,0.0,0.0,0.01818181818181818,0.01818181818181818,0.0,0.03636363636363636,0.0,0.0,0.01818181818181818,0.05454545454545454,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.0
2018-01-18,ChangChun,JD,6837.199999999995,0.0047169811320754715,0.009433962264150943,0.0660377358490566,0.25,0.09905660377358491,0.018867924528301886,0.014150943396226415,0.03773584905660377,0.08490566037735849,0.04245283018867924,0.014150943396226415,0.02358490566037736,0.02358490566037736,0.009433962264150943,0.0330188679245283,0.02830188679245283,0.02358490566037736,0.02358490566037736,0.02830188679245283,0.14622641509433962,0.0,0.018867924528301886,0.0,0.0047169811320754715,0.02358490566037736,0.0,0.0047169811320754715,0.0047169811320754715,0.009433962264150943,0.0047169811320754715,0.018867924528301886,0.02358490566037736,0.018867924528301886,0.02358490566037736,0.0047169811320754715,0.0047169811320754715,0.0047169811320754715,0.02358490566037736,0.018867924528301886,0.0,0.0047169811320754715,0.014150943396226415,0.009433962264150943,0.05188679245283019,0.009433962264150943,0.0047169811320754715,0.0660377358490566,0.009433962264150943,0.14622641509433962,0.0047169811320754715,0.08490566037735849,0.014150943396226415,0.0,0.0047169811320754715,0.014150943396226415,0.0047169811320754715,0.018867924528301886,0.0660377358490566,0.009433962264150943,0.03773584905660377,0.009433962264150943,0.0,0.0,0.02358490566037736,0.04716981132075472,0.0047169811320754715,0.0047169811320754715,0.0,0.014150943396226415,0.0047169811320754715,0.0047169811320754715,0.009433962264150943,0.014150943396226415,0.02830188679245283,0.009433962264150943,0.02830188679245283,0.018867924528301886,0.0,0.009433962264150943
2018-01-18,ChangChun,YHD,4163.200000000003,0.009174311926605505,0.01834862385321101,0.11926605504587157,0.22935779816513763,0.09174311926605505,0.01834862385321101,0.027522935779816515,0.03669724770642202,0.0,0.11009174311926606,0.009174311926605505,0.01834862385321101,0.0,0.0,0.027522935779816515,0.01834862385321101,0.01834862385321101,0.01834862385321101,0.045871559633027525,0.1743119266055046,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.0,0.0,0.03669724770642202,0.0,0.01834862385321101,0.0,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.03669724770642202,0.0,0.0,0.009174311926605505,0.009174311926605505,0.027522935779816515,0.027522935779816515,0.009174311926605505,0.027522935779816515,0.01834862385321101,0.1834862385321101,0.009174311926605505,0.08256880733944955,0.0,0.0,0.009174311926605505,0.0,0.01834862385321101,0.03669724770642202,0.03669724770642202,0.0,0.03669724770642202,0.0,0.0,0.0,0.01834862385321101,0.027522935779816515,0.01834862385321101,0.009174311926605505,0.0,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.027522935779816515,0.045871559633027525,0.01834862385321101,0.045871559633027525,0.01834862385321101,0.0,0.01834862385321101
2018-01-18,ChangSha,JD,6779.499999999993,0.004739336492890996,0.009478672985781991,0.06635071090047394,0.25118483412322273,0.0947867298578199,0.023696682464454975,0.014218009478672985,0.037914691943127965,0.08530805687203792,0.04265402843601896,0.014218009478672985,0.023696682464454975,0.023696682464454975,0.009478672985781991,0.02843601895734597,0.02843601895734597,0.023696682464454975,0.023696682464454975,0.02843601895734597,0.14691943127962084,0.0,0.018957345971563982,0.0,0.004739336492890996,0.023696682464454975,0.0,0.004739336492890996,0.004739336492890996,0.009478672985781991,0.004739336492890996,0.018957345971563982,0.023696682464454975,0.018957345971563982,0.023696682464454975,0.004739336492890996,0.004739336492890996,0.004739336492890996,0.023696682464454975,0.018957345971563982,0.0,0.004739336492890996,0.018957345971563982,0.009478672985781991,0.052132701421800945,0.009478672985781991,0.004739336492890996,0.06635071090047394,0.009478672985781991,0.13744075829383887,0.004739336492890996,0.08530805687203792,0.014218009478672985,0.0,0.004739336492890996,0.014218009478672985,0.004739336492890996,0.018957345971563982,0.06635071090047394,0.009478672985781991,0.037914691943127965,0.009478672985781991,0.0,0.0,0.023696682464454975,0.04739336492890995,0.004739336492890996,0.004739336492890996,0.0,0.014218009478672985,0.004739336492890996,0.004739336492890996,0.009478672985781991,0.014218009478672985,0.02843601895734597,0.009478672985781991,0.02843601895734597,0.018957345971563982,0.0,0.009478672985781991
2018-01-18,ChangSha,Tmall_Supermarket,2123.6,0.0,0.01818181818181818,0.01818181818181818,0.23636363636363636,0.09090909090909091,0.0,0.03636363636363636,0.0,0.07272727272727272,0.07272727272727272,0.0,0.0,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.05454545454545454,0.0,0.01818181818181818,0.03636363636363636,0.2,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.03636363636363636,0.03636363636363636,0.0,0.0,0.0,0.01818181818181818,0.0,0.10909090909090909,0.0,0.03636363636363636,0.0,0.0,0.0,0.03636363636363636,0.03636363636363636,0.0,0.0,0.01818181818181818,0.2,0.0,0.09090909090909091,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.07272727272727272,0.01818181818181818,0.0,0.0,0.01818181818181818,0.01818181818181818,0.0,0.03636363636363636,0.0,0.0,0.01818181818181818,0.05454545454545454,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.0
2018-01-18,ChangSha,YHD,4290.2000000000035,0.009174311926605505,0.01834862385321101,0.11926605504587157,0.22935779816513763,0.09174311926605505,0.01834862385321101,0.027522935779816515,0.03669724770642202,0.0,0.11009174311926606,0.009174311926605505,0.01834862385321101,0.0,0.0,0.027522935779816515,0.01834862385321101,0.01834862385321101,0.01834862385321101,0.045871559633027525,0.1743119266055046,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.0,0.0,0.03669724770642202,0.0,0.01834862385321101,0.0,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.03669724770642202,0.0,0.0,0.009174311926605505,0.009174311926605505,0.027522935779816515,0.027522935779816515,0.009174311926605505,0.027522935779816515,0.01834862385321101,0.1834862385321101,0.009174311926605505,0.08256880733944955,0.0,0.0,0.009174311926605505,0.0,0.01834862385321101,0.03669724770642202,0.03669724770642202,0.0,0.03669724770642202,0.0,0.0,0.0,0.01834862385321101,0.027522935779816515,0.01834862385321101,0.009174311926605505,0.0,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.027522935779816515,0.045871559633027525,0.01834862385321101,0.045871559633027525,0.01834862385321101,0.0,0.01834862385321101
2018-01-18,ChengDu,JD,8188.299999999992,0.004694835680751174,0.009389671361502348,0.06572769953051644,0.24882629107981222,0.09859154929577464,0.023474178403755867,0.014084507042253521,0.03755868544600939,0.08450704225352113,0.04225352112676056,0.014084507042253521,0.023474178403755867,0.023474178403755867,0.009389671361502348,0.03286384976525822,0.028169014084507043,0.023474178403755867,0.023474178403755867,0.028169014084507043,0.14553990610328638,0.0,0.018779342723004695,0.0,0.004694835680751174,0.023474178403755867,0.0,0.004694835680751174,0.004694835680751174,0.009389671361502348,0.004694835680751174,0.018779342723004695,0.023474178403755867,0.018779342723004695,0.023474178403755867,0.004694835680751174,0.004694835680751174,0.004694835680751174,0.023474178403755867,0.018779342723004695,0.0,0.004694835680751174,0.018779342723004695,0.009389671361502348,0.051643192488262914,0.009389671361502348,0.004694835680751174,0.06572769953051644,0.009389671361502348,0.14553990610328638,0.004694835680751174,0.08450704225352113,0.014084507042253521,0.0,0.004694835680751174,0.014084507042253521,0.004694835680751174,0.018779342723004695,0.06572769953051644,0.009389671361502348,0.03755868544600939,0.009389671361502348,0.0,0.0,0.023474178403755867,0.046948356807511735,0.004694835680751174,0.004694835680751174,0.0,0.014084507042253521,0.004694835680751174,0.004694835680751174,0.009389671361502348,0.014084507042253521,0.028169014084507043,0.009389671361502348,0.028169014084507043,0.018779342723004695,0.0,0.009389671361502348
2018-01-18,ChengDu,YHD,4368.7000000000035,0.009174311926605505,0.01834862385321101,0.11926605504587157,0.22935779816513763,0.09174311926605505,0.01834862385321101,0.027522935779816515,0.03669724770642202,0.0,0.11009174311926606,0.009174311926605505,0.01834862385321101,0.0,0.0,0.027522935779816515,0.01834862385321101,0.01834862385321101,0.01834862385321101,0.045871559633027525,0.1743119266055046,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.0,0.0,0.03669724770642202,0.0,0.01834862385321101,0.0,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.03669724770642202,0.0,0.0,0.009174311926605505,0.009174311926605505,0.027522935779816515,0.027522935779816515,0.009174311926605505,0.027522935779816515,0.01834862385321101,0.1834862385321101,0.009174311926605505,0.08256880733944955,0.0,0.0,0.009174311926605505,0.0,0.01834862385321101,0.03669724770642202,0.03669724770642202,0.0,0.03669724770642202,0.0,0.0,0.0,0.01834862385321101,0.027522935779816515,0.01834862385321101,0.009174311926605505,0.0,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.01834862385321101,0.027522935779816515,0.045871559633027525,0.01834862385321101,0.045871559633027525,0.01834862385321101,0.0,0.01834862385321101
